id	word	definition_cn	phonetic_uk	phonetic_us	ecdict_translation	ecdict_phonetic	ecdict_definition
SENIOR_CORE_4030	briefly	adv. 简要地；短暂地	/'briːflɪ/	/'brifli/	adv. 简短地, 扼要地, 简明地, 简单地	'brifli	r. for a short time
SENIOR_CORE_4257	brighten	v. 使更明亮	/'braɪt(ə)n/	/'braɪtn/	vi. 变亮, 活跃 / vt. 使生辉, 使快活	'braitn	v. make lighter or brighter
SENIOR_CORE_4526	brimful	adj. 盈满的；满到边际的	/'brɪmfʊl/	/'brim'ful/	a. 满到边的, 洋溢着...的, 满溢的	brim'fjl	s. filled to capacity
SENIOR_CORE_4914	Buddha	n. 佛	/'budə/	/'budə/	n. 佛陀	'budә	n. founder of Buddhism; worshipped as a god (c 563-483 BC) / n. one who has achieved a state of perfect enlightenment
SENIOR_CORE_3808	Buford	n. 布福德（姓氏；男名）	/Buford/	/Buford/	n. 布福德（男子名）		
SENIOR_CORE_5425	build on	n. 建立于	/build on/	/build on/	在原有的建筑物上增建; 以…为基础; 依赖; 一心指望	bild ɔn	
SENIOR_CORE_4240	build up	n. 逐渐增强；建立；开发	/build up/	/build up/	树立, 增进, 增大, 堵塞 / [化] 提升力		
SENIOR_CORE_517	bun	n. 小圆面包	/bʌn/	/bʌn/	n. 小面包 / [医] 血液尿素氮	bʌn	n. small rounded bread either plain or sweet
SENIOR_CORE_518	bunch	n. 群；串；突出物； v. 隆起；打褶；形成一串	/bʌn(t)ʃ/	/bʌntʃ/	n. 串, 束 / [医] 骨肿块(马)	bʌntʃ	n. a grouping of a number of similar things / n. any collection in its entirety / v. gather or cause to gather into a cluster
SENIOR_CORE_5170	Burgundy	n. 勃艮第	/'bɜːgəndɪ/	/'bɝɡəndi/	n. 勃艮第(法国一地区), 勃艮第葡萄酒	'bә:gәndi	n. red table wine from the Burgundy region of France (or any similar wine made elsewhere) / n. a dark purplish-red to blackish-red color
SENIOR_CORE_5469	burn down	n. 烧毁	/burn down/	/burn down/	烧成平地, 火力减弱 / [机] 烧去, 火力衰退		
SENIOR_CORE_3985	burst into laughter	n. 突然笑起来；大声笑了出来	/burst into laughter/	/burst into laughter/	哈哈大笑起来		
SENIOR_CORE_4221	by chance	n. 碰巧；凑巧	/by chance/	/by chance/	偶然, 也许		
SENIOR_CORE_540	bye	int. 再见； n. 轮空；次要的东西； adj. 次要的	/baɪ/	/baɪ/	interj. 再会, 回头见 / [计] 结束命令	bai	n. you advance to the next round in a tournament without playing an opponent
SENIOR_CORE_4173	Calgary	n. 卡尔加里（加拿大城市）	/'kælɡəri/	/'kælɡəri/	n. 卡尔加里（加拿大西南部城市）	'kæl^әri	n. the largest city in southern Alberta; an oil and gas center and a technology center for Alberta and most of western Canada
SENIOR_CORE_4790	Californian	n. 加利福尼亚（州）人	/,kæli'fɔ:njən/	/ˌkælɪˈfɔːnɪən/	n. 加利福尼亚州人 / a. 加利福尼亚的	.kæli'fɒ:njәn	n. a native or resident of California / a. of or relating to or characteristic of California or its inhabitants
SENIOR_CORE_5806	call in	n. 请（某人）	/call in/	/call in/	召集, 召来, 来访 / [电] 叫入		
SENIOR_CORE_5408	call on	n. 拜访	/call on/	/call on/	号召, 呼吁, 约请, 访问		
SENIOR_CORE_4865	call up	n. 给……打电话	/call up/	/call up/	召集, 使想起, 提出, 打电话给		
SENIOR_CORE_554	Canadian	adj. 加拿大（人）的； n. 加拿大人	/kə'neɪdɪən/	/kə'nedɪən/	a. 加拿大的	kә'neidiәn	n. a native or inhabitant of Canada / n. a river rising in northeastern New Mexico and flowing eastward across the Texas panhandle to become a tributary of the Arkansas River in Oklahoma / a. of or relating to Canada or its people
SENIOR_CORE_3887	Cape Town	n. 开普敦（南非立法首都）	/Cape Town/	/Cape Town/	开普敦（等于Capetown, 南非西南部港市）		
SENIOR_CORE_3818	care about	n. 关心；忧虑；惦念	/care about/	/care about/	担心		
SENIOR_CORE_4059	Carla	n. 卡拉（女名）	/Carla/	/Carla/	n. 卡拉（女子名）	'kɑ:lә	
SENIOR_CORE_5193	Caroline	n. 卡罗琳	/'kærə,laɪn/	/'kærə,laɪn/	n. 凯若琳（女子名）	'kærәlaiŋ	a. of or relating to the life and times of kings Charles I or Charles II of England
SENIOR_CORE_5786	carry off	n. 掠去，夺走	/carry off/	/carry off/	夺去...的生命, 获得, 成功对付 / [建] 带走, 夺去		
SENIOR_CORE_4224	carry on	n. 继续；坚持	/carry on/	/carry on/	继续开展, 行为愚蠢(或越轨) / [经] 继续发展(经营)下去		
SENIOR_CORE_4458	Casey	n. 凯西（姓）	/Casey/	/Casey/	n. 凯西（男子名）	'keisi	
SENIOR_CORE_5680	cash a cheque	n. 兑现支票	/cash a cheque/	/cash a cheque/	兑付支票		
SENIOR_CORE_4838	cast down	n. 沮丧；不愉快	/cast down/	/cast down/	扔下, 使沮丧, 使下降		
SENIOR_CORE_587	cat	n. 猫，猫科动物	/kæt/	/kæt/	n. 猫, 恶妇 / vi. 呕吐 / 计算机辅助教育, 计算机辅助测试, 计算机辅助翻译, 计算机辅助排版 / [计] 计算机辅助教学, 计算机辅助翻译, 计算机辅助排字, 计算机辅助测试	kæt	n. feline mammal usually having thick soft fur and no ability to roar: domestic cats; wildcats / n. a spiteful woman gossip / v. beat with a cat-o'-nine-tails
SENIOR_CORE_5732	catch on	n. 学会	/catch on/	/catch on/	变得流行, 理解, 明白		
SENIOR_CORE_6335	catwalk	n. 时装表演；（模特表演时走的）伸展台	/'kætwɔːk/	/'kæt'wɔk/	n. 狭小通道	'kætwɒ:k	n. narrow platform extending out into an auditorium / n. narrow pathway high in the air (as above a stage or between parts of a building or along a bridge)
SENIOR_CORE_5357	cease	v. 结束，停息，终止	/siːs/	/sis/	n. 停止 / v. 停止, 终了	si:s	n. (`cease' is a noun only in the phrase `without cease') end
SENIOR_CORE_4990	celestial	adj. 天上的	/sɪ'lestɪəl/	/sə'lɛstʃəl/	a. 天的, 天国的, 天空的 / [法] 天的, 天空的, 天国的	si'lestjәl	a. of or relating to the sky / a. relating to or inhabiting a divine heaven / s. of heaven or the spirit
SENIOR_CORE_614	certainly	adv. 当然；行（用于回答）；必定	/ˈsəːt(ə)nli/	/'sɝtnli/	adv. 确定地	'sә:tәnli	r definitely or positively (`sure' is sometimes used informally for `surely')
SENIOR_CORE_4345	certainty	n. 确实	/'sɜːt(ə)ntɪ; -tɪn-/	/'sɝtnti/	n. 确定, 确实的事情 / [法] 确定, 肯定, 必然的事	'sә:tәnti	n. the state of being certain / n. something that is certain
SENIOR_CORE_3726	chain store	n. 连锁店	/chain store/	/chain store/	连锁商店		
SENIOR_CORE_3707	chain stores	n. 连锁店	/chain stores/	/chain stores/	[经] 连锁商店		
SENIOR_CORE_4533	championship	n. 锦标赛，冠军赛	/'tʃæmpɪənʃɪp/	/'tʃæmpɪənʃɪp/	n. 冠军身份, 冠军称号, 捍卫	'tʃæmpiәnʃip	n. the status of being a champion / n. a competition at which a champion is chosen
SENIOR_CORE_630	chapter	n. 章，回；（俱乐部、协会等的）分会；人生或历史上的重要时期； v. 把…分成章节	/'tʃæptə/	/'tʃæptɚ/	n. 章, 篇, 重要章节 / [计] 章; 段	'tʃæptә	n. a subdivision of a written work; usually numbered and titled / n. any distinct period in history or in a person's life / n. a local branch of some fraternity or association / n. an ecclesiastical assembly of the monks in a monastery or even of the canons of a church
SENIOR_CORE_5891	chariot	n. 双轮马车	/'tʃærɪət/	/'tʃærɪət/	n. 二轮战车	'tʃæriәt	n. a light four-wheel horse-drawn ceremonial carriage / n. a two-wheeled horse-drawn battle vehicle; used in war and races in ancient Egypt and Greece and Rome / v. transport in a chariot / v. ride in a chariot
SENIOR_CORE_3946	Charles Babbage	n. 查尔斯•巴比奇（英国数学教授）	/Charles Babbage/	/Charles Babbage/	查尔斯．巴贝奇（人名）		
SENIOR_CORE_4253	Charlie Chaplin	n. 查理•卓别林（英国喜剧大师）	/Charlie Chaplin/	/Charlie Chaplin/	查理·卓别林（英国电影演员, 导演, 制片人）		
SENIOR_CORE_5226	Charlotte Bronte	n. 夏洛蒂.勃朗特	/Charlotte Bronte/	/Charlotte Bronte/	夏洛蒂·勃朗特（英国小说家）		
SENIOR_CORE_5990	charm	n. 魅力	/tʃɑːm/	/tʃɑrm/	n. 吸引力, 魔力, 符咒 / vt. 迷住, 使陶醉, 行魔法 / vi. 用符咒, 有魅力	tʃɑ:m	n. something believed to bring good luck / n. (physics) one of the six flavors of quark / v. control by magic spells, as by practicing witchcraft / v. protect through supernatural powers or charms
SENIOR_CORE_639	cheek	n. 面颊，脸颊；臀部； v. 无礼地向…讲话，对…大胆无礼	/tʃiːk/	/tʃik/	n. 颊, 厚颜, 脸蛋 / [医] 颊	tʃi:k	n. either side of the face below the eyes / v. speak impudently to
SENIOR_CORE_656	childhood	n. 童年时期；幼年时代	/'tʃaɪldhʊd/	/'tʃaɪldhʊd/	n. 孩童时期 / [医] 儿童期	'tʃaildhud	n. the time of person's life when they are a child / n. the state of a child between infancy and adolescence
SENIOR_CORE_5726	childish	adj. 孩子的，幼稚的	/'tʃaɪldɪʃ/	/'tʃaɪldɪʃ/	a. 天真的, 孩子气的	'tʃaildiʃ	s. indicating a lack of maturity
SENIOR_CORE_4205	China Welfare Institute	n. 中国福利基金会	/China Welfare Institute/	/China Welfare Institute/	[医] 中国福利会		
SENIOR_CORE_5276	Christchurch	n. 克莱斯特彻奇（新西兰南岛东岸港口城市）	/'kraisttʃə:tʃ/	/'kraisttʃə:tʃ/	n. 克赖斯特彻奇	'kraist-tʃә:tʃ	n. industrial city at the center of a rich agricultural region
SENIOR_CORE_4043	Christopher Columbus	n. 克利斯朵夫•哥伦布（意大利航海家）	/Christopher Columbus/	/Christopher Columbus/	克里斯多弗·哥伦布（意大利航海家）		
SENIOR_CORE_5374	Circe	n. 瑟茜（希腊神话女巫，有把人变成猪的法术）	/'sə:si/	/'sə:si/	n. 荷马史诗<<奥德赛>>中的女魔, 妖精似地引诱男子的女人	'sә:si	n. (Greek mythology) a sorceress who detained Odysseus on her island and turned his men into swine
SENIOR_CORE_676	circulate	v. 传播，流传；循环；流通	/'sɜːkjʊleɪt/	/'sɝkjəlet/	v. (使)流通, (使)循环, (使)传播	'sә:kjuleit	v. cause to become widely known / v. cause be distributed / v. move through a space, circuit or system, returning to the starting point / v. cause to move in a circuit or system
SENIOR_CORE_5028	citizenship	n. 公民身份，公民的职责和权力	/'sɪtɪzən,ʃɪp/	/'sɪtɪzənʃɪp/	n. 国籍, 市民权, 市民的身份 / [法] 公民权, 公民资格, 公民身分	'sitizәnʃip	n. the status of a citizen with rights and duties / n. conduct as a citizen
SENIOR_CORE_4683	Claire	n. 克莱尔（女名）	/Claire/	/Claire/	n. 克莱儿（女子名）	kleә	
SENIOR_CORE_4726	clam	n. 蛤	/klæm/	/klæm/	n. 蛤, 沉默寡言的人 / vi. 捞蛤	klæm	n. burrowing marine mollusk living on sand or mud; the shell closes with viselike firmness / n. flesh of either hard-shell or soft-shell clams / v. gather clams, by digging in the sand by the ocean
SENIOR_CORE_4706	Clancy	n. 克兰西（男名）	/Clancy/	/Clancy/	克兰西（人名）		
SENIOR_CORE_697	clearly	adv. 清晰地；明显地；无疑地；明净地	/'klɪəlɪ/	/'klɪrli/	adv. 清楚地	'kliәli	r. without doubt or question / r. in an easily perceptible manner
SENIOR_CORE_6302	clip	n. 电影片断	/klɪp/	/klɪp/	n. 修剪, 夹子, 回形针, 剪下来的东西 / vt. 修剪, 痛打, 夹牢, 剪报 / vi. 剪报	klip	n. any of various small fasteners used to hold loose articles together / n. an article of jewelry that can be clipped onto a hat or dress / n. the act of clipping or snipping / n. a sharp slanting blow
SENIOR_CORE_707	cloth	n. 布；织物；桌布； adj. 布制的	/klɒθ/	/klɔθ/	n. 布料, 织品, 布 / [建] 布	klɒ:θ. klɒθ	n artifact made by weaving or felting or knitting or crocheting natural or synthetic fibers
SENIOR_CORE_709	clothing	n. （总称）[服装] 服装；帆装； v. 覆盖（clothe的ing形式）；给…穿衣	/'kləʊðɪŋ/	/'kloðɪŋ/	n. 衣服	'klәuðiŋ	n. a covering designed to be worn on a person's body
SENIOR_CORE_6085	clutter	n. 混乱	/'klʌtə/	/'klʌtɚ/	n. 杂乱 / vt. 弄乱, 使凌乱	'klʌtә	n. a confused multitude of things / n. unwanted echoes that interfere with the observation of signals on a radar screen / v. fill a space in a disorderly way
SENIOR_CORE_6110	coastguard	n. 海岸警卫队，水上警察	/'kəustga:d/	/'kəustga:d/	n. 海岸警备队, 海岸警备队队员	'kәustgɑ:d	n. a military service responsible for the safety of maritime traffic in coastal waters
SENIOR_CORE_4081	cola	n. 可乐饮料	/'kəʊlə/	/'kolə/	结肠, 冒号, 科朗 / [化] 可乐果; 可乐果属; 可乐果干子叶	'kәulә	n. large genus of African trees bearing kola nuts / n. carbonated drink flavored with extract from kola nuts (`dope' is a southernism in the United States)
SENIOR_CORE_5181	collision course	n. 冲突（的前进或者行动）	/collision course/	/collision course/	碰撞航向	kəˈliʒən kɔː(r)s	
SENIOR_CORE_4898	colonel	n. （陆军）上校	/'kɜːn(ə)l/	/'kɝnl/	n. 陆军上校, 长官	'kә:nәl	n. a commissioned military officer in the United States Army or Air Force or Marines who ranks above a lieutenant colonel and below a brigadier general
SENIOR_CORE_4042	Columbus Day	n. 哥伦布日	/Columbus Day/	/Columbus Day/	哥伦布节		
SENIOR_CORE_4222	come across	n. （偶然）遇见；碰见	/come across/	/come across/	偶遇		
SENIOR_CORE_6053	come down with	n. 染上(病)	/come down with/	/come down with/	被传染上,因…而病倒		
SENIOR_CORE_5654	come into view	n. 出现	/come into view/	/come into view/	进入视野		
SENIOR_CORE_5463	come off it	n. 别胡扯	/come off it/	/come off it/	不胡诌, 不胡闹		
SENIOR_CORE_4330	come to life	n. 活跃起来	/come to life/	/come to life/	苏醒		
SENIOR_CORE_5852	come to the fore	n. 变得重要，有影响力	/come to the fore/	/come to the fore/	出名, 成为显赫人物		
SENIOR_CORE_3785	come up	n. 走近；上来；提出	/come up/	/come up/	走上前来, 发芽, 发生, 被提到, 流行 / [建] 按照指标达到质量标准		
SENIOR_CORE_4157	comet	n. 慧星	/'kɒmɪt/	/'kɑmət/	n. 彗星	'kɒmit	n. (astronomy) a relatively small extraterrestrial body consisting of a frozen mass that travels around the sun in a highly elliptical orbit
SENIOR_CORE_5639	committed	adj. 尽责的	/kə'mɪtɪd/	/kə'mitid/	a. 献身于某种事业的 / [计] 委托的		a. bound or obligated, as under a pledge to a particular cause, action, or attitude
SENIOR_CORE_6440	communally	adv. 集体地	/communally/	/communally/	adv. 社区地；公有地		r. by a group of people rather than an individual
SENIOR_CORE_6540	compulsion	n. （难以克制的）强烈冲动	/kəm'pʌlʃ(ə)n/	/kəm'pʌlʃən/	n. 强迫, 强制 / [医] 强迫	kәm'pʌlʃәn	n. an urge to do or say something that might be better left undone or unsaid / n. an irrational motive for performing trivial or repetitive actions, even against your will / n. using force to cause something to occur
SENIOR_CORE_6441	con	v. 骗	/kɒn/	/kɑn/	vt. 精读, 仔细研究, 默记 / adv. 反面地, 从反面 / a. 欺诈的 / n. 反对者, 反对票, 肺结核 / [计] 控制台	kɒn	n. an argument opposed to a proposal / r. in opposition to a proposition, opinion, etc.
SENIOR_CORE_4970	conception	n. 主意；计划	/kən'sepʃ(ə)n/	/kən'sɛpʃən/	n. 观念, 概念 / [医] 妊娠, 受孕; 概念	kɒn'sepʃәn	n. the act of becoming pregnant; fertilization of an ovum by a spermatozoon
SENIOR_CORE_780	confident	adj. 自信的；确信的	/'kɒnfɪd(ə)nt/	/'kɑnfɪdənt/	a. 有信心的, 有把握的	'kɒnfidәnt	a. having or marked by confidence or assurance / s. not liable to error in judgment or action
SENIOR_CORE_6373	confounder	n. 混淆因素	/confounder/	/confounder/	n. confound的变形		n. One who confounds.
SENIOR_CORE_4357	consist of	n. 由……组成	/consist of/	/consist of/	由...组成		
SENIOR_CORE_6439	consultancy	n. 顾问（工作）	/kən'sʌlt(ə)nsɪ/	/kən'sʌltənsi/	n. 商量, 协商, 磋商, 会诊, 与...商量, 咨询, 请教, 找(医生)看病, 查阅, 考虑 / [经] 咨询业务, 咨询服务		n. the practice of giving expert advice within a particular field
SENIOR_CORE_5956	context	n. 场合	/'kɒntekst/	/'kɑntɛkst/	n. 上下文, 背景, 来龙去脉 / n. 上下文 / [计] 上下文	'kɒntekst	n. discourse that surrounds a language unit and helps to determine its interpretation / n. the set of facts or circumstances that surround a situation or event
SENIOR_CORE_6000	conversational	adj. 口语的，谈话的	/kɒnvə'seɪʃ(ə)n(ə)l/	/,kɑnvɚ'seʃənl/	a. 会话的, 对话的, 健谈的 / [计] 会话式的; 对话式的	.kɒnvә'seiʃәnl	s characteristic of informal spoken language or conversation
SENIOR_CORE_4279	convincing	adj. 令人信服的	/kən'vɪnsɪŋ/	/kən'vɪnsɪŋ/	a. 使人信服的, 有力的, 令人心悦诚服的	kәn'vinsiŋ	a. causing one to believe the truth of something
